datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-04-14 00:00:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,104.03,904.43,1022.84
2021-04-14 00:25:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,873.11,2173.91,1897.53
2021-04-14 01:25:00 UTC,188.16.86.0,188.16.64.0/18,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,109.08,2650.18,3726.71
2021-04-14 01:30:00 UTC,77.41.190.0,77.41.190.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,90.87,918.27,1246.88
2021-04-14 01:30:00 UTC,2a00:1fa3:53d::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,92.65,1041.67,1174.17
2021-04-14 02:30:00 UTC,46.39.51.0,46.39.32.0/19,15582,RU,OJSC Comcor,ORG-CA35-RIPE,4,13698.63,9771.99,12711.86
2021-04-14 03:20:00 UTC,82.208.115.0,82.208.114.0/23,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,7389.16,6726.46,6437.77
2021-04-14 03:20:00 UTC,82.208.115.0,82.208.114.0/23,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,14851.49,13636.36,13274.34
2021-04-14 03:25:00 UTC,8.41.37.0,8.41.37.0/24,13335,US,"Cloudflare, Inc.",CLOUD14-ARIN,4,6479.48,4854.37,3121.75
2021-04-14 03:30:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,1072.19,2028.4,725.16
2021-04-14 03:30:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,5535.06,3239.74,1322.75
2021-04-14 03:35:00 UTC,94.180.62.0,94.180.60.0/22,57378,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,111.46,2274.45,2309.47
2021-04-14 04:45:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,107.31,809.72,1004.35
2021-04-14 05:10:00 UTC,2a00:1fa1:43df::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2518.89,2279.64,2222.22
2021-04-14 05:25:00 UTC,94.25.170.0,94.25.168.0/21,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,78.74,273.47,2132.2
2021-04-14 05:40:00 UTC,188.170.83.0,188.170.80.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,109.71,2997.0,2597.4
2021-04-14 05:45:00 UTC,2a00:1fa1:4323::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3562.95,2868.07,2375.3
2021-04-14 05:45:00 UTC,2a00:1fa1:4323::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,10989.01,3571.43,4201.68
