datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-04-05 00:00:00 UTC,85.26.241.0,85.26.241.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,102.94,962.16,934.87
2021-04-05 00:30:00 UTC,77.41.190.0,77.41.190.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,106.53,964.63,1445.09
2021-04-05 00:55:00 UTC,89.113.101.0,89.113.101.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,101.09,528.08,338.94
2021-04-05 00:55:00 UTC,2a00:1fa3:537::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,98.25,745.71,1091.7
2021-04-05 01:30:00 UTC,45.33.129.0,45.33.129.0/24,174,US,Cogent Communications,COGC-ARIN,4,71428.57,2135.23,2133.71
2021-04-05 02:25:00 UTC,2a02:2168:a701::,2a02:2168::/32,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,9493.67,13274.34,10526.32
2021-04-05 03:10:00 UTC,109.197.205.0,109.197.205.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,91.41,5424.95,5319.15
2021-04-05 03:25:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,3225.81,1732.1,1862.2
2021-04-05 03:35:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,4975.12,4484.3,4166.67
2021-04-05 03:45:00 UTC,213.87.126.0,213.87.126.0/23,28884,RU,MTS PJSC,ORG-ZM1-RIPE,4,114.28,3125.0,3115.26
2021-04-05 03:45:00 UTC,2a02:2168:a715::,2a02:2168::/32,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,5474.45,9009.01,17241.38
2021-04-05 03:45:00 UTC,2a02:2168:a715::,2a02:2168::/32,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,8823.53,2777.78,5309.73
2021-04-05 03:50:00 UTC,37.1.202.0,37.1.200.0/21,58061,NL,Scalaxy B.V.,ORG-SB577-RIPE,4,2759.89,1851.85,1594.9
2021-04-05 03:50:00 UTC,62.168.241.0,62.168.224.0/19,25086,RU,MTS PJSC,ORG-ZM1-RIPE,4,91.02,2364.07,2553.19
2021-04-05 03:55:00 UTC,37.1.202.0,37.1.200.0/21,58061,NL,Scalaxy B.V.,ORG-SB577-RIPE,4,1363.64,1250.0,1250.0
2021-04-05 03:55:00 UTC,37.1.202.0,37.1.200.0/21,58061,NL,Scalaxy B.V.,ORG-SB577-RIPE,4,5988.02,3359.46,3508.77
2021-04-05 04:05:00 UTC,31.173.240.0,31.173.240.0/23,31205,RU,PJSC MegaFon,ORG-OM1-RIPE,4,118.77,2617.8,2304.15
2021-04-05 04:05:00 UTC,31.173.240.0,31.173.240.0/23,31205,RU,PJSC MegaFon,ORG-OM1-RIPE,4,1307.19,1950.59,1896.33
2021-04-05 04:10:00 UTC,5.3.238.0,5.3.236.0/22,57378,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,113.61,2734.73,3636.36
2021-04-05 04:10:00 UTC,89.113.101.0,89.113.101.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,99.25,245.38,972.45
2021-04-05 04:10:00 UTC,2a00:1fa3:537::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,96.66,1504.51,1343.48
2021-04-05 04:20:00 UTC,46.146.226.0,46.146.0.0/16,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,124.06,6382.98,9375.0
2021-04-05 04:25:00 UTC,46.146.226.0,46.146.0.0/16,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,115.48,12244.9,10714.29
2021-04-05 04:25:00 UTC,85.26.241.0,85.26.241.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,102.05,1359.93,1340.48
2021-04-05 04:25:00 UTC,193.232.100.0,193.232.100.0/24,39589,RU,ZAO Moskabelmet,ORG-MKM1-RIPE,4,9771.99,6666.67,7009.35
