datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-04-03 00:00:00 UTC,136.169.169.0,136.169.168.0/23,24955,RU,"JSC ""Ufanet""",ORG-ZS2-RIPE,4,5649.72,5791.51,6726.46
2021-04-03 00:10:00 UTC,176.59.35.0,176.59.32.0/22,12958,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,109.71,3685.5,4172.46
2021-04-03 00:20:00 UTC,2a00:1fa1:c278::,2a00:1fa0::/29,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,111.11,1371.74,1148.99
2021-04-03 01:25:00 UTC,77.232.0.0,77.232.0.0/19,15582,RU,OJSC Comcor,ORG-CA35-RIPE,4,102.38,8982.04,26785.71
2021-04-03 01:30:00 UTC,8.40.140.0,8.40.140.0/24,13335,US,"Cloudflare, Inc.",CLOUD14-ARIN,4,289.41,4608.29,3807.11
2021-04-03 02:25:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,3378.38,1144.16,1590.67
2021-04-03 02:25:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,8928.57,7092.2,5976.1
2021-04-03 02:25:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,9900.99,8021.39,6912.44
2021-04-03 02:25:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,10067.11,7978.72,7653.06
2021-04-03 02:25:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,10752.69,7481.3,6410.26
2021-04-03 02:45:00 UTC,188.19.104.0,188.19.96.0/20,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,92.07,3550.3,4739.34
2021-04-03 03:10:00 UTC,2a02:2698:542a::,2a02:2698:5400::/38,41843,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,1778.3,3164.56,3275.11
2021-04-03 03:50:00 UTC,5.187.75.0,5.187.75.0/24,44604,RU,Svyaz-Telecom Ltd.,ORG-SL169-RIPE,4,6787.33,5725.19,6802.72
2021-04-03 03:55:00 UTC,145.255.9.0,145.255.8.0/23,24955,RU,"JSC ""Ufanet""",ORG-ZS2-RIPE,4,4566.21,4126.55,4580.15
2021-04-03 04:05:00 UTC,2a00:1370:8115::,2a00:1370::/32,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,10989.01,6607.93,7614.21
2021-04-03 04:30:00 UTC,62.118.133.0,62.118.128.0/19,62347,RU,MTS PJSC,ORG-ZM1-RIPE,4,77.42,10169.49,7334.96
2021-04-03 04:30:00 UTC,85.174.195.0,85.174.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,82.8,3164.56,3318.58
2021-04-03 04:40:00 UTC,94.25.234.0,94.25.232.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,1010.78,1886.79,1746.22
2021-04-03 04:50:00 UTC,193.7.218.0,193.7.216.0/22,47626,RU,"Timer, LLC",ORG-TL491-RIPE,4,811.91,479.69,425.11
2021-04-03 04:55:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,96.41,6211.18,5102.04
2021-04-03 05:00:00 UTC,85.140.7.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,110.47,6507.59,7731.96
2021-04-03 05:10:00 UTC,193.7.218.0,193.7.216.0/22,47626,RU,"Timer, LLC",ORG-TL491-RIPE,4,2271.01,2094.97,883.65
2021-04-03 05:20:00 UTC,94.25.176.0,94.25.176.0/20,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,110.2,2510.46,2932.55
2021-04-03 05:45:00 UTC,85.140.3.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,739.46,854.7,490.04
2021-04-03 05:55:00 UTC,92.100.89.0,92.100.0.0/16,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,9230.77,779.63,3886.01
2021-04-03 06:15:00 UTC,109.72.233.0,109.72.224.0/20,31370,RU,"OOO ""Gruppa MosLine""",ORG-OMTS1-RIPE,4,4934.21,2700.27,2577.32
2021-04-03 06:20:00 UTC,109.72.233.0,109.72.224.0/20,31370,RU,"OOO ""Gruppa MosLine""",ORG-OMTS1-RIPE,4,5050.51,8746.36,8219.18
2021-04-03 06:20:00 UTC,188.244.136.0,188.244.136.0/23,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,101.26,928.79,1255.23
2021-04-03 06:20:00 UTC,2a00:1fa0:4cf::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,117.68,5714.29,5272.41
2021-04-03 06:25:00 UTC,5.167.160.0,5.167.160.0/22,41727,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,3759.4,4347.83,3504.67
2021-04-03 06:35:00 UTC,46.146.235.0,46.146.0.0/16,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,92.01,1523.62,1233.55
2021-04-03 06:40:00 UTC,188.244.136.0,188.244.136.0/23,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,782.47,843.41,1107.01
2021-04-03 06:40:00 UTC,194.186.236.0,194.186.0.0/16,3216,RU,"PJSC ""Vimpelcom""",ORG-ES15-RIPE,4,1854.14,2906.98,2935.42
2021-04-03 06:50:00 UTC,188.143.204.0,188.143.204.0/24,44050,RU,Petersburg Internet Network ltd.,ORG-PINL1-RIPE,4,115384.62,6134.97,6289.31
