datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-04-24 03:10:00 UTC,185.127.224.0,185.127.224.0/22,201825,RU,Rusphone OOO,ORG-RO19-RIPE,4,2806.36,17045.45,17241.38
2021-04-24 03:10:00 UTC,185.127.224.0,185.127.224.0/22,201825,RU,Rusphone OOO,ORG-RO19-RIPE,4,8620.69,10204.08,11070.11
2021-04-24 03:10:00 UTC,185.127.224.0,185.127.224.0/22,201825,RU,Rusphone OOO,ORG-RO19-RIPE,4,27272.73,23437.5,22058.82
2021-04-24 03:10:00 UTC,185.127.224.0,185.127.224.0/22,201825,RU,Rusphone OOO,ORG-RO19-RIPE,4,30000.0,18633.54,22058.82
2021-04-24 03:25:00 UTC,90.189.215.0,90.189.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3205.13,1827.04,1949.32
2021-04-24 03:30:00 UTC,5.44.169.0,5.44.168.0/23,34757,RU,Sibirskie Seti Ltd.,ORG-CNL7-RIPE,4,5494.51,2079.0,2340.09
2021-04-24 04:35:00 UTC,2a02:2168:904f::,2a02:2168::/32,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,9433.96,5780.35,5597.01
2021-04-24 04:35:00 UTC,2a02:2168:904f::,2a02:2168::/32,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,26315.79,18633.54,17045.45
2021-04-24 05:25:00 UTC,95.71.79.0,95.71.72.0/21,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,107.02,1570.68,1654.72
2021-04-24 05:55:00 UTC,213.87.160.0,213.87.160.0/22,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,111.95,2777.78,3194.89
2021-04-24 06:15:00 UTC,89.23.176.0,89.23.160.0/19,51032,RU,Powernet Ltd,ORG-NL393-RIPE,4,74.78,3344.48,2318.39
2021-04-24 06:20:00 UTC,89.23.176.0,89.23.160.0/19,51032,RU,Powernet Ltd,ORG-NL393-RIPE,4,75.02,4155.12,6185.57
2021-04-24 06:45:00 UTC,46.146.36.0,46.146.36.0/22,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,130.83,6711.41,1621.62
2021-04-24 06:45:00 UTC,95.31.69.0,95.31.64.0/21,8402,RU,"PJSC ""Vimpelcom""",ORG-CTAM1-RIPE,4,5791.51,2051.98,2038.04
