datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-05-18 02:45:00 UTC,95.181.48.0,95.181.0.0/17,39927,RU,E-Light-Telecom Ltd.,ORG-EA385-RIPE,4,6048.39,3424.66,9740.26
2021-05-18 02:50:00 UTC,176.59.143.0,176.59.128.0/19,41330,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,123.18,1529.05,2405.77
2021-05-18 03:05:00 UTC,188.162.205.0,188.162.192.0/20,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,100.77,3708.28,5291.01
2021-05-18 03:05:00 UTC,217.66.152.0,217.66.152.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,127.11,4070.56,3460.21
2021-05-18 03:35:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,2367.8,1125.28,2884.62
2021-05-18 04:00:00 UTC,178.176.212.0,178.176.212.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,100.32,3351.96,2918.29
2021-05-18 04:25:00 UTC,188.170.72.0,188.170.72.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,122.82,3783.1,4379.56
2021-05-18 04:50:00 UTC,217.118.64.0,217.118.64.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,108.84,1515.15,1709.4
2021-05-18 04:55:00 UTC,188.170.175.0,188.170.175.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,100.76,1675.98,2429.15
2021-05-18 04:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,8474.58,1720.18,2320.19
2021-05-18 05:05:00 UTC,85.26.241.0,85.26.241.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,114.53,1813.78,1743.17
2021-05-18 05:05:00 UTC,2a00:1fa3:554::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,104.69,1633.99,1858.74
2021-05-18 05:10:00 UTC,2a00:1fa3:524::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,89.08,1574.8,1370.49
2021-05-18 05:20:00 UTC,188.187.176.0,188.187.176.0/22,41786,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,6423.98,1602.56,1263.16
2021-05-18 05:20:00 UTC,188.187.176.0,188.187.176.0/22,41786,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,28037.38,18292.68,21126.76
2021-05-18 05:20:00 UTC,2a00:1fa1:8256::,2a00:1fa0::/29,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,45.37,323.49,1022.84
2021-05-18 05:45:00 UTC,2a00:1fa1:42c7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2895.75,2005.35,2036.66
2021-05-18 05:50:00 UTC,85.26.235.0,85.26.234.0/23,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,115.53,1647.45,2504.17
2021-05-18 05:50:00 UTC,217.66.152.0,217.66.152.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,121.72,3773.58,4132.23
2021-05-18 05:50:00 UTC,2a00:1fa1:395::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3448.28,2446.98,2166.06
2021-05-18 05:55:00 UTC,188.170.175.0,188.170.175.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,95.1,2775.21,3649.64
2021-05-18 05:55:00 UTC,2a00:1fa1:49::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4373.18,3125.0,4016.06
2021-05-18 05:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3351.96,3012.05,2029.77
2021-05-18 06:00:00 UTC,176.59.73.0,176.59.64.0/19,42437,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,109.89,2944.06,3128.26
2021-05-18 06:00:00 UTC,188.170.175.0,188.170.175.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,83.28,3211.99,3389.83
2021-05-18 06:05:00 UTC,178.176.212.0,178.176.212.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,118.63,3184.71,2906.98
2021-05-18 06:05:00 UTC,2a00:1fa1:248::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,729.22,1456.31,2895.75
2021-05-18 06:15:00 UTC,83.149.44.0,83.149.44.0/23,31208,RU,PJSC MegaFon,ORG-OM1-RIPE,4,115.7,3318.58,2697.84
2021-05-18 06:35:00 UTC,188.170.72.0,188.170.72.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,118.94,4279.6,4746.84
2021-05-18 06:35:00 UTC,2a00:1fa1:40ed::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1661.13,1367.99,1519.76
2021-05-18 06:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3367.0,2502.09,3517.0
2021-05-18 06:55:00 UTC,2a00:1fa1:395::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3340.76,3051.88,2409.64
2021-05-18 07:00:00 UTC,2a00:1fa1:40d9::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4335.26,3841.23,3685.5
2021-05-18 07:00:00 UTC,2a00:1fa1:42c7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2181.82,1385.04,1026.69
2021-05-18 07:05:00 UTC,2a00:1fa1:40ed::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1100.11,955.72,845.07
2021-05-18 07:10:00 UTC,92.50.194.0,92.50.192.0/18,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,13215.86,8875.74,17964.07
2021-05-18 07:10:00 UTC,188.170.73.0,188.170.72.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,98.51,4418.26,3886.01
2021-05-18 07:15:00 UTC,92.50.194.0,92.50.192.0/18,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,37037.04,23076.92,24793.39
2021-05-18 07:25:00 UTC,194.135.227.0,194.135.224.0/20,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,10791.37,7792.21,12605.04
2021-05-18 07:45:00 UTC,176.59.37.0,176.59.36.0/22,12958,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,98.49,4166.67,4243.28
2021-05-18 07:45:00 UTC,2a00:1fa1:42c7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1721.17,2024.29,2678.57
2021-05-18 07:50:00 UTC,92.38.138.0,92.38.138.0/24,199524,LU,G-Core Labs S.A.,ORG-WIG6-RIPE,4,4054.05,4800.0,4237.29
2021-05-18 07:50:00 UTC,95.107.57.0,95.107.32.0/19,41134,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,5524.86,8108.11,7537.69
2021-05-18 07:50:00 UTC,2a00:1fa1:395::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3546.1,3164.56,3243.24
2021-05-18 07:55:00 UTC,188.170.193.0,188.170.193.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,96.62,3205.13,3703.7
2021-05-18 07:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1708.43,1916.93,1833.74
2021-05-18 08:00:00 UTC,2a00:1fa1:10a::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3911.34,3405.22,3397.51
2021-05-18 08:00:00 UTC,2a00:1fa1:40ed::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1797.48,997.67,1461.99
2021-05-18 08:40:00 UTC,213.208.162.0,213.208.160.0/21,8641,RU,"LLC ""Nauka-Svyaz""",ORG-NA41-RIPE,4,8620.69,5671.08,5093.38
2021-05-18 08:45:00 UTC,2a00:1fa1:42c7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2185.0,2080.44,2186.59
2021-05-18 08:50:00 UTC,80.240.222.0,80.240.208.0/20,15582,RU,OJSC Comcor,ORG-CA35-RIPE,4,10344.83,17441.86,18181.82
2021-05-18 08:50:00 UTC,2a00:1fa1:395::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2895.75,3246.75,2170.77
2021-05-18 08:55:00 UTC,188.170.196.0,188.170.196.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,110.88,2870.81,3685.5
2021-05-18 08:55:00 UTC,2a00:1fa0:666::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,100.72,4032.26,4862.24
2021-05-18 09:00:00 UTC,2a00:1fa1:40ed::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,530.6,1116.9,1270.11
2021-05-18 09:05:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3901.17,2851.71,2923.98
2021-05-18 09:25:00 UTC,2a00:1fa1:6e::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3468.21,2257.34,3363.23
2021-05-18 09:45:00 UTC,2a00:1fa1:395::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1061.95,760.26,2754.82
2021-05-18 09:50:00 UTC,2a09:bac0:87::,2a09:bac0:87::/48,13335,US,"Cloudflare, Inc.",CLOUD14-ARIN,4,4709.58,2446.98,3042.6
2021-05-18 09:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1210.17,1865.67,1773.05
2021-05-18 10:00:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,4724.41,2938.3,3154.57
2021-05-18 10:00:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,6382.98,5033.56,4958.68
2021-05-18 10:00:00 UTC,2a00:1fa1:42c7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2737.23,1760.56,2780.35
2021-05-18 10:05:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,5415.16,2542.37,3246.75
