datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-05-11 01:00:00 UTC,62.209.134.0,62.209.128.0/19,34718,UZ,"LLC ""TEXNOPROSISTEM""",ORG-TA164-RIPE,4,31578.95,4559.27,3521.13
2021-05-11 01:00:00 UTC,62.209.134.0,62.209.128.0/19,34718,UZ,"LLC ""TEXNOPROSISTEM""",ORG-TA164-RIPE,4,428571.43,6578.95,6772.01
2021-05-11 01:00:00 UTC,62.209.134.0,62.209.128.0/19,34718,UZ,"LLC ""TEXNOPROSISTEM""",ORG-TA164-RIPE,4,500000.0,9584.66,9900.99
2021-05-11 04:15:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,9287.93,13274.34,12765.96
2021-05-11 04:15:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,9345.79,7853.4,10452.96
2021-05-11 04:15:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,23809.52,13574.66,19108.28
2021-05-11 04:15:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,28037.38,19354.84,15789.47
2021-05-11 04:20:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,8379.89,10563.38,10489.51
2021-05-11 04:20:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,22222.22,16042.78,18072.29
2021-05-11 04:30:00 UTC,62.4.57.0,62.4.32.0/19,43940,ME,"Drustvo za telekomunikacije ""MTEL"" DOO",ORG-DZTD1-RIPE,4,6198.35,2523.13,2491.69
2021-05-11 04:50:00 UTC,185.90.102.0,185.90.102.0/24,47236,RU,CityLink Ltd,ORG-LLC9-RIPE,4,7352.94,2042.21,5253.94
2021-05-11 04:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2879.08,2380.95,2881.84
2021-05-11 05:45:00 UTC,2a00:1fa1:182::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1374.26,2245.51,1960.78
2021-05-11 05:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3393.67,2220.58,3311.26
2021-05-11 06:00:00 UTC,37.29.41.0,37.29.41.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,98.97,1347.1,1325.67
2021-05-11 06:00:00 UTC,80.83.235.0,80.83.235.0/24,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,121.49,735.84,533.9
2021-05-11 06:00:00 UTC,85.249.170.0,85.249.160.0/20,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,116.75,3618.82,3436.43
2021-05-11 06:00:00 UTC,176.59.70.0,176.59.64.0/19,42437,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,111.28,2592.91,2060.44
2021-05-11 06:00:00 UTC,178.176.219.0,178.176.219.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,117.47,2915.45,3015.08
2021-05-11 06:00:00 UTC,2a00:1fa1:428d::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3792.67,2489.63,2345.58
2021-05-11 06:05:00 UTC,85.26.165.0,85.26.164.0/23,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,64.94,1870.32,1803.97
2021-05-11 06:05:00 UTC,2a00:1fa1:110::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2313.03,1769.91,1537.67
2021-05-11 06:10:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3243.24,1769.91,2060.44
