datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-05-14 00:40:00 UTC,2a00:1fa2:2bc::,2a00:1fa2::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,3717.47,3645.2,3128.26
2021-05-14 03:15:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,1784.65,3529.41,2272.73
2021-05-14 03:15:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,3588.52,2121.64,1292.55
2021-05-14 03:15:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,5514.71,3267.97,2683.36
2021-05-14 03:40:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,95.46,6012.02,5565.86
2021-05-14 03:40:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,5928.85,4504.5,5545.29
2021-05-14 03:40:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,12096.77,5976.1,5952.38
2021-05-14 03:40:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,13824.88,6864.99,7712.08
2021-05-14 04:30:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,5025.13,5555.56,5226.48
2021-05-14 04:30:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,11764.71,8130.08,7751.94
2021-05-14 04:30:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,11952.19,9404.39,9463.72
2021-05-14 04:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,9375.0,2024.29,1151.63
2021-05-14 05:00:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3154.57,1951.85,2411.58
2021-05-14 05:10:00 UTC,77.241.16.0,77.241.16.0/21,42277,RU,Limited liability company Kursktelecom,ORG-JSCK1-RIPE,4,10909.09,12552.3,13333.33
2021-05-14 05:10:00 UTC,85.26.241.0,85.26.241.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,114.69,1726.12,1877.35
2021-05-14 05:25:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2770.08,3012.05,2178.65
2021-05-14 05:25:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3099.17,1488.83,1800.72
2021-05-14 05:40:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2016.13,2197.8,1583.95
2021-05-14 05:45:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,4201.68,3906.25,3745.32
2021-05-14 05:45:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,4267.43,4918.03,4975.12
2021-05-14 05:45:00 UTC,37.235.141.0,37.235.128.0/17,41268,RU,LANTA Ltd,ORG-LL49-RIPE,4,5272.41,6651.88,5565.86
2021-05-14 05:45:00 UTC,185.123.193.0,185.123.192.0/22,203791,RU,OOO Kurier,ORG-OK41-RIPE,4,7915.57,6396.59,7317.07
2021-05-14 05:50:00 UTC,31.173.87.0,31.173.80.0/21,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,56.69,2025.66,3680.98
2021-05-14 05:50:00 UTC,94.25.170.0,94.25.168.0/21,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,112.26,3592.81,4830.92
2021-05-14 05:50:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1597.44,2161.38,2457.0
2021-05-14 05:50:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2685.77,2183.41,2664.3
2021-05-14 05:55:00 UTC,85.26.183.0,85.26.183.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,94.29,3144.65,3108.81
2021-05-14 05:55:00 UTC,2a00:1fa1:41f0::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4373.18,2056.2,3952.57
2021-05-14 06:00:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2838.22,2120.14,2559.73
2021-05-14 06:00:00 UTC,2a00:1fa1:4154::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3740.65,3027.25,2032.52
2021-05-14 06:25:00 UTC,178.49.96.0,178.49.0.0/17,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,4792.33,5474.45,4724.41
2021-05-14 06:25:00 UTC,2a00:1fa1:eb::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1358.08,752.07,1321.59
2021-05-14 06:40:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2676.18,2487.56,2421.31
2021-05-14 06:50:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2240.48,2210.76,1732.1
2021-05-14 06:50:00 UTC,2a00:1fa1:4374::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3783.1,3009.03,3558.72
2021-05-14 06:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1278.77,2103.79,1930.5
2021-05-14 07:00:00 UTC,2a00:1fa1:4154::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2454.99,3428.57,1884.42
2021-05-14 07:05:00 UTC,85.140.0.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,102.84,3807.11,3386.0
2021-05-14 07:05:00 UTC,198.16.66.0,198.16.66.0/23,174,US,Cogent Communications,COGC-ARIN,4,859.11,1775.15,2024.29
2021-05-14 07:25:00 UTC,178.46.106.0,178.46.96.0/20,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,103.59,3275.11,3605.77
2021-05-14 07:40:00 UTC,2a00:1fa1:eb::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3533.57,1912.05,2413.52
2021-05-14 07:45:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2014.78,1891.55,2579.54
2021-05-14 07:50:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1253.13,710.4,1547.99
2021-05-14 07:55:00 UTC,212.164.38.0,212.164.38.0/24,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,1968.5,3177.97,3712.87
2021-05-14 07:55:00 UTC,212.164.38.0,212.164.38.0/24,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,6993.01,5067.57,2118.64
2021-05-14 07:55:00 UTC,212.164.38.0,212.164.38.0/24,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,7025.76,6048.39,1855.29
2021-05-14 07:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2512.56,2109.7,1005.36
2021-05-14 08:00:00 UTC,178.176.216.0,178.176.216.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,121.59,2362.2,2115.66
2021-05-14 08:00:00 UTC,2a00:1fa1:34e::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3649.64,3831.42,1968.5
2021-05-14 08:10:00 UTC,2a00:1fa1:4154::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1729.11,2012.07,3033.37
2021-05-14 08:45:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2471.17,2512.56,2629.27
2021-05-14 08:50:00 UTC,188.170.193.0,188.170.193.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,115.88,2816.9,3018.11
2021-05-14 08:50:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2643.17,1717.23,2906.98
2021-05-14 08:50:00 UTC,2a00:1fa1:1a5::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4026.85,4322.77,3215.43
2021-05-14 08:55:00 UTC,176.59.46.0,176.59.44.0/22,12958,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,74.61,3649.64,3521.13
2021-05-14 08:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2014.78,2633.89,2457.0
2021-05-14 08:55:00 UTC,2a00:1fa1:4154::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1873.83,2290.08,1921.84
2021-05-14 09:15:00 UTC,188.170.85.0,188.170.80.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,122.58,3070.62,3015.08
2021-05-14 09:45:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1040.94,1328.02,1398.6
2021-05-14 09:50:00 UTC,2a00:1fa1:7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,9009.01,7159.9,5084.75
2021-05-14 09:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1398.6,2089.14,3161.22
2021-05-14 09:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1528.27,587.77,319.15
2021-05-14 10:00:00 UTC,2a00:1fa1:124::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,5813.95,4166.67,3042.6
2021-05-14 10:00:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2051.98,1472.03,217.47
2021-05-14 10:05:00 UTC,46.0.212.0,46.0.0.0/16,34533,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,9803.92,7142.86,13888.89
2021-05-14 10:40:00 UTC,83.149.21.0,83.149.21.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,115.74,1355.01,1229.0
2021-05-14 10:40:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2757.35,1875.0,2868.07
2021-05-14 10:45:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2323.78,390.88,161.76
2021-05-14 10:55:00 UTC,95.153.133.0,95.153.132.0/23,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2356.64,2109.7,2255.64
2021-05-14 10:55:00 UTC,188.162.144.0,188.162.144.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,114.84,1698.75,2898.55
2021-05-14 11:00:00 UTC,2a00:1fa1:124::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,427.96,354.48,584.23
2021-05-14 11:10:00 UTC,2a00:1fa0:4239::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,114.19,494.23,378.88
2021-05-14 11:15:00 UTC,2a00:1fa1:4035::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4477.61,2729.75,3745.32
2021-05-14 11:20:00 UTC,46.62.13.0,46.62.0.0/17,42277,RU,Limited liability company Kursktelecom,ORG-JSCK1-RIPE,4,9868.42,7594.94,9615.38
2021-05-14 11:20:00 UTC,2a00:1fa1:414d::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4322.77,2955.67,3105.59
2021-05-14 11:30:00 UTC,2a00:1fa1:174::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1541.62,2092.05,2133.71
2021-05-14 11:30:00 UTC,2a00:1fa1:2dd::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2508.36,1984.13,2747.25
2021-05-14 11:50:00 UTC,188.170.74.0,188.170.72.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,99.26,961.85,1028.81
2021-05-14 12:00:00 UTC,2a00:1fa1:124::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1270.11,1217.53,1577.29
2021-05-14 12:05:00 UTC,84.39.247.0,84.39.246.0/23,57128,RU,"JSC ""Ufanet""",ORG-ZS2-RIPE,4,88.91,7518.8,9316.77
2021-05-14 12:05:00 UTC,85.140.6.0,85.140.0.0/21,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,103.92,2559.73,4261.36
2021-05-14 12:25:00 UTC,2a00:1fa1:124::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2373.42,2039.43,2161.38
2021-05-14 12:35:00 UTC,178.176.214.0,178.176.214.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,119.71,3282.28,3436.43
2021-05-14 13:45:00 UTC,77.223.73.0,77.223.72.0/22,51604,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,17441.86,10791.37,9523.81
2021-05-14 13:45:00 UTC,176.215.31.0,176.215.28.0/22,51604,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,2477.29,6147.54,3121.75
2021-05-14 14:00:00 UTC,95.82.230.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,7092.2,6802.72,6507.59
2021-05-14 14:15:00 UTC,37.79.47.0,37.79.32.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,112.83,3278.69,3452.24
2021-05-14 14:15:00 UTC,176.215.31.0,176.215.28.0/22,51604,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,9259.26,6944.44,8196.72
2021-05-14 14:20:00 UTC,2.92.72.0,2.92.64.0/20,8402,RU,"PJSC ""Vimpelcom""",ORG-CTAM1-RIPE,4,10714.29,4854.37,5514.71
2021-05-14 14:20:00 UTC,2.92.72.0,2.92.64.0/20,8402,RU,"PJSC ""Vimpelcom""",ORG-CTAM1-RIPE,4,13157.89,21739.13,8522.73
2021-05-14 14:25:00 UTC,2601:400:c202::,2601::/20,7922,US,"Comcast Cable Communications, LLC",CCCS-ARIN,4,17142.86,2336.45,2293.58
2021-05-14 14:30:00 UTC,31.211.122.0,31.211.0.0/17,31036,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,6072.87,4746.84,5444.65
2021-05-14 14:30:00 UTC,31.211.122.0,31.211.0.0/17,31036,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,16393.44,6578.95,6276.15
2021-05-14 14:50:00 UTC,213.87.225.0,213.87.224.0/23,28884,RU,MTS PJSC,ORG-ZM1-RIPE,4,109.3,2835.54,1407.79
2021-05-14 16:55:00 UTC,178.68.143.0,178.68.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,94.18,1820.39,1786.78
2021-05-14 17:25:00 UTC,176.214.144.0,176.214.144.0/22,59713,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,111.04,2086.23,773.2
2021-05-14 17:30:00 UTC,2a00:1fa2:82e4::,2a00:1fa2:8000::/33,28884,RU,MTS PJSC,ORG-ZM1-RIPE,4,85.89,2531.65,3024.19
2021-05-14 17:50:00 UTC,2a03:e2c0:127a::,2a03:e2c0::/32,205125,SC,Network Management Ltd,ORG-NML10-RIPE,4,4166.67,2979.15,9036.14
2021-05-14 17:50:00 UTC,2a03:e2c0:127a::,2a03:e2c0::/32,205125,SC,Network Management Ltd,ORG-NML10-RIPE,4,8042.9,9836.07,8797.65
2021-05-14 18:10:00 UTC,92.124.207.0,92.124.207.0/24,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,2881.84,2291.83,2284.84
2021-05-14 18:15:00 UTC,91.202.27.0,91.202.24.0/22,43727,RU,KVANT-TELEKOM Closed Joint Stock Company,ORG-CJSC21-RIPE,4,92.55,1150.75,7142.86
2021-05-14 18:15:00 UTC,92.124.207.0,92.124.207.0/24,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,2988.05,2269.29,2320.19
2021-05-14 18:45:00 UTC,5.143.128.0,5.143.128.0/21,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,105.46,5386.0,9523.81
2021-05-14 19:40:00 UTC,46.148.106.0,46.148.96.0/20,48940,RU,Link Ltd.,ORG-LL60-RIPE,4,2822.2,7633.59,5217.39
2021-05-14 19:55:00 UTC,176.116.143.0,176.116.136.0/21,50716,RU,Telecom.ru Ltd,ORG-JT30-RIPE,4,7712.08,3282.28,3636.36
2021-05-14 20:00:00 UTC,178.76.225.0,178.76.224.0/19,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,81.67,2881.84,3108.81
2021-05-14 20:10:00 UTC,188.170.76.0,188.170.72.0/21,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,116.82,4360.47,4807.69
2021-05-14 20:40:00 UTC,79.165.43.0,79.165.0.0/16,8615,RU,"""Central Telegraph"" Public Joint-stock Company",ORG-CT3-RIPE,4,8241.76,5208.33,4524.89
2021-05-14 21:25:00 UTC,176.213.190.0,176.213.188.0/22,52207,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,100.38,400.8,19736.84
2021-05-14 21:25:00 UTC,176.213.190.0,176.213.188.0/22,52207,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,103.91,17142.86,18292.68
2021-05-14 22:10:00 UTC,176.213.190.0,176.213.188.0/22,52207,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,58.07,2495.84,16853.93
2021-05-14 22:15:00 UTC,79.111.89.0,79.111.0.0/16,12714,RU,Net By Net Holding LLC,ORG-TL8-RIPE,4,61224.49,14423.08,39473.68
2021-05-14 22:15:00 UTC,79.111.89.0,79.111.0.0/16,12714,RU,Net By Net Holding LLC,ORG-TL8-RIPE,4,100000.0,40540.54,38961.04
2021-05-14 22:15:00 UTC,79.111.89.0,79.111.0.0/16,12714,RU,Net By Net Holding LLC,ORG-TL8-RIPE,4,103448.28,35294.12,40000.0
2021-05-14 22:15:00 UTC,178.176.77.0,178.176.72.0/21,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,80.48,5769.23,10273.97
2021-05-14 22:20:00 UTC,176.59.41.0,176.59.40.0/22,12958,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,113.66,4854.37,5917.16
