datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-05-05 02:35:00 UTC,109.252.41.0,109.252.0.0/16,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,8310.25,9463.72,10830.32
2021-05-05 03:00:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,116.3,2606.43,2227.17
2021-05-05 03:00:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,116.76,2700.27,2314.81
2021-05-05 03:00:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,117.97,1595.74,1644.74
2021-05-05 03:05:00 UTC,31.134.241.0,31.134.240.0/23,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,3282.28,1704.55,3215.43
2021-05-05 03:20:00 UTC,85.26.241.0,85.26.241.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,94.14,1112.76,1315.21
2021-05-05 03:25:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3067.48,2175.49,1749.27
2021-05-05 03:30:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,91.72,808.63,952.38
2021-05-05 03:50:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,80.31,3550.3,3942.18
2021-05-05 04:25:00 UTC,2a00:1fa3:577::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,112.73,1208.7,1185.77
2021-05-05 04:35:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,116.09,3420.75,3105.59
2021-05-05 04:40:00 UTC,188.187.180.0,188.187.180.0/22,41786,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,5660.38,318.03,7874.02
2021-05-05 04:40:00 UTC,188.187.180.0,188.187.180.0/22,41786,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,17341.04,14218.01,13392.86
2021-05-05 04:40:00 UTC,188.187.180.0,188.187.180.0/22,41786,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,22222.22,13636.36,14084.51
2021-05-05 04:40:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,100.26,2375.3,3036.44
2021-05-05 04:50:00 UTC,2a00:1fa0:42b6::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,111.64,5454.55,5758.16
2021-05-05 05:00:00 UTC,81.25.53.0,81.25.48.0/20,8905,RU,Digit One LLC,ORG-TJ2-RIPE,4,116.5,2979.15,3333.33
2021-05-05 05:00:00 UTC,2a00:1fa0:4202::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,106.82,2084.78,2617.8
2021-05-05 05:00:00 UTC,2a00:1fa0:4202::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,120.63,4087.19,4379.56
2021-05-05 05:05:00 UTC,92.37.128.0,92.37.128.0/21,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,109.01,531.26,1039.14
2021-05-05 05:15:00 UTC,193.32.85.0,193.32.85.0/24,9009,GB,M247 Ltd,ORG-GL37-RIPE,4,2027.03,2551.02,3571.43
2021-05-05 05:15:00 UTC,193.32.85.0,193.32.85.0/24,9009,GB,M247 Ltd,ORG-GL37-RIPE,4,5208.33,1440.23,2081.89
2021-05-05 05:35:00 UTC,85.249.162.0,85.249.160.0/20,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,109.71,2240.48,2938.3
2021-05-05 05:35:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,95.99,772.4,3225.81
2021-05-05 05:40:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,112.44,3911.34,3314.92
2021-05-05 05:45:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,89.81,3393.67,3901.17
2021-05-05 05:45:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,99.64,3355.7,3792.67
2021-05-05 05:50:00 UTC,2a00:1fa1:176::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3750.0,2793.3,2790.7
2021-05-05 05:50:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,111.48,3253.8,4054.05
2021-05-05 05:55:00 UTC,46.147.222.0,46.147.222.0/24,57378,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,4310.34,4636.79,4854.37
2021-05-05 05:55:00 UTC,176.59.73.0,176.59.64.0/19,42437,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,93.87,3631.96,2890.17
2021-05-05 05:55:00 UTC,178.176.215.0,178.176.215.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,95.04,3464.2,2676.18
2021-05-05 05:55:00 UTC,2a00:1fa1:20a::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2734.73,2782.93,2469.14
2021-05-05 05:55:00 UTC,2a00:1fa1:316::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2100.84,3420.75,1008.06
2021-05-05 05:55:00 UTC,2a00:1fa1:372::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2427.18,2555.37,2288.33
2021-05-05 06:00:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,81.8,3325.94,2973.24
2021-05-05 06:05:00 UTC,92.38.138.0,92.38.138.0/24,199524,LU,G-Core Labs S.A.,ORG-WIG6-RIPE,4,4444.44,4032.26,5545.29
2021-05-05 06:05:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,102.5,3592.81,3787.88
2021-05-05 06:10:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,99.06,3759.4,3926.7
2021-05-05 06:15:00 UTC,2001:67c:2660::,2001:67c:2660::/48,205016,NL,HERN Labs AB,ORG-HLA24-RIPE,4,2469.14,2247.19,2271.01
2021-05-05 06:20:00 UTC,2001:67c:2660::,2001:67c:2660::/48,205016,NL,HERN Labs AB,ORG-HLA24-RIPE,4,2551.02,2441.01,2475.25
2021-05-05 06:20:00 UTC,2a02:2698:802b::,2a02:2698:802b::/48,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,100.21,4231.31,3496.5
2021-05-05 06:40:00 UTC,104.131.177.0,104.131.176.0/20,14061,US,"DigitalOcean, LLC",DO-13-ARIN,4,2018.84,766.48,628.01
2021-05-05 06:40:00 UTC,188.17.152.0,188.17.144.0/20,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,98.25,3444.32,3243.24
2021-05-05 06:45:00 UTC,188.17.152.0,188.17.144.0/20,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,127.2,5940.59,5639.1
2021-05-05 06:45:00 UTC,2a00:1fa1:372::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2465.08,1951.85,2145.92
2021-05-05 06:50:00 UTC,2a00:1fa1:316::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1454.19,1866.83,1593.2
2021-05-05 07:00:00 UTC,46.147.98.0,46.147.98.0/24,57378,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,8042.9,3337.04,4975.12
2021-05-05 07:00:00 UTC,193.32.85.0,193.32.85.0/24,9009,GB,M247 Ltd,ORG-GL37-RIPE,4,4731.86,3811.94,4991.68
2021-05-05 07:05:00 UTC,81.25.53.0,81.25.48.0/20,8905,RU,Digit One LLC,ORG-TJ2-RIPE,4,5474.45,5059.02,5110.73
2021-05-05 07:05:00 UTC,81.25.53.0,81.25.48.0/20,8905,RU,Digit One LLC,ORG-TJ2-RIPE,4,10989.01,6097.56,5181.35
2021-05-05 07:05:00 UTC,81.25.53.0,81.25.48.0/20,8905,RU,Digit One LLC,ORG-TJ2-RIPE,4,14705.88,5444.65,4846.53
2021-05-05 07:05:00 UTC,2a00:1fa0:4202::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,104.41,2941.18,5586.59
2021-05-05 07:05:00 UTC,2a00:1fa1:a::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3344.48,2506.27,2212.39
2021-05-05 07:05:00 UTC,2a00:1fa1:41e4::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,404.91,775.8,1446.48
2021-05-05 07:20:00 UTC,2a00:1fa1:176::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4464.29,4731.86,4608.29
2021-05-05 07:25:00 UTC,81.25.53.0,81.25.48.0/20,8905,RU,Digit One LLC,ORG-TJ2-RIPE,4,3188.1,3058.1,3337.04
2021-05-05 07:25:00 UTC,176.59.109.0,176.59.96.0/19,48092,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,99.43,3340.76,4189.94
2021-05-05 07:25:00 UTC,213.87.135.0,213.87.128.0/19,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,106.84,1820.39,1554.4
2021-05-05 07:25:00 UTC,2a00:1fa0:4882::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,106.15,3831.42,4178.27
2021-05-05 07:45:00 UTC,2a00:1fa1:372::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2080.44,2124.65,2233.8
2021-05-05 07:50:00 UTC,2a00:1fa1:316::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1630.43,2595.16,2754.82
2021-05-05 08:00:00 UTC,46.147.222.0,46.147.222.0/24,57378,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,8333.33,5976.1,4032.26
2021-05-05 08:00:00 UTC,64.64.235.0,64.64.224.0/19,25820,CA,IT7 Networks Inc,IN-27-ARIN,4,1684.45,1219.02,1148.55
2021-05-05 08:05:00 UTC,2a00:1fa1:176::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,4037.69,4538.58,5514.71
2021-05-05 08:10:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,4769.48,4846.53,4761.9
2021-05-05 08:15:00 UTC,185.142.67.0,185.142.67.0/24,50289,RU,Limited Liability Company WELLCOM-L,ORG-LLCW2-RIPE,4,4444.44,3584.23,4366.81
2021-05-05 08:15:00 UTC,2a00:1fa1:43c8::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2811.62,3311.26,2247.19
2021-05-05 08:40:00 UTC,2a00:1fa1:316::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,2483.44,1064.96,2204.26
2021-05-05 08:50:00 UTC,2a00:1fa1:372::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1775.15,1856.44,1669.45
2021-05-05 08:55:00 UTC,85.115.243.0,85.115.243.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,112.62,1998.67,2136.75
2021-05-05 08:55:00 UTC,167.172.97.0,167.172.96.0/20,14061,US,"DigitalOcean, LLC",DO-13-ARIN,4,632.64,652.32,1140.25
2021-05-05 08:55:00 UTC,178.176.167.0,178.176.160.0/20,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,101.72,2090.59,2879.08
2021-05-05 09:45:00 UTC,85.26.186.0,85.26.186.0/24,31163,RU,PJSC MegaFon,ORG-OM1-RIPE,4,112.83,2274.45,2906.98
2021-05-05 09:45:00 UTC,2a00:1fa1:32f::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1950.59,1717.23,1285.35
2021-05-05 09:50:00 UTC,104.131.177.0,104.131.176.0/20,14061,US,"DigitalOcean, LLC",DO-13-ARIN,4,1955.67,837.52,945.18
2021-05-05 09:50:00 UTC,188.17.152.0,188.17.144.0/20,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,121.92,5328.6,5555.56
2021-05-05 09:50:00 UTC,2a00:1fa1:372::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,1821.49,1066.1,2084.78
2021-05-05 10:00:00 UTC,188.243.183.0,188.243.128.0/17,35807,RU,SkyNet Ltd.,ORG-SA582-RIPE,4,1437.47,11320.75,7731.96
2021-05-05 10:00:00 UTC,2a00:1fa1:8c::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3296.7,2394.25,3344.48
2021-05-05 10:05:00 UTC,188.243.183.0,188.243.128.0/17,35807,RU,SkyNet Ltd.,ORG-SA582-RIPE,4,305.37,10948.91,12244.9
2021-05-05 10:05:00 UTC,188.243.183.0,188.243.128.0/17,35807,RU,SkyNet Ltd.,ORG-SA582-RIPE,4,10000.0,4731.86,3735.99
2021-05-05 10:05:00 UTC,2a00:1fa1:176::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3533.57,3783.1,3931.85
2021-05-05 10:15:00 UTC,178.70.124.0,178.70.0.0/15,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,8021.39,9404.39,17751.48
