datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-05-12 00:45:00 UTC,62.33.118.0,62.33.0.0/16,20485,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,16949.15,2155.17,1997.34
2021-05-12 00:45:00 UTC,62.33.118.0,62.33.0.0/16,20485,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,17543.86,5291.01,8064.52
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,5736.14,4231.31,4195.8
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,12345.68,7692.31,6289.31
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,13636.36,7594.94,6833.71
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,13761.47,7751.94,5025.13
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,13953.49,7692.31,7159.9
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,14150.94,8042.9,7500.0
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,15151.52,7462.69,7125.89
2021-05-12 01:40:00 UTC,95.82.238.0,95.82.192.0/18,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,15463.92,7792.21,6315.79
2021-05-12 02:30:00 UTC,176.59.212.0,176.59.192.0/19,48190,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,97.44,3745.32,4552.35
2021-05-12 02:30:00 UTC,185.210.143.0,185.210.142.0/23,31205,RU,PJSC MegaFon,ORG-OM1-RIPE,4,108.6,2199.41,2327.39
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,5424.95,3575.69,626.57
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,8670.52,12048.19,12145.75
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,9118.54,11952.19,11450.38
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,10380.62,10526.32,10563.38
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,11070.11,11904.76,12345.68
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,11278.2,10791.37,12396.69
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,11278.2,13636.36,14018.69
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,12765.96,12875.54,13761.47
2021-05-12 02:35:00 UTC,92.255.139.0,92.255.139.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,15463.92,13452.91,11538.46
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,732.06,1099.3,4497.75
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,2457.0,1898.73,4484.3
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,2793.3,3191.49,4580.15
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3018.11,2516.78,3601.44
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3042.6,3397.51,1729.11
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3386.0,4043.13,1545.6
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3759.4,4950.5,1753.36
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3787.88,2259.04,2497.92
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,4237.29,5514.71,2678.57
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,4444.44,1259.97,6134.97
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,5494.51,1303.21,806.89
2021-05-12 03:35:00 UTC,92.126.195.0,92.126.192.0/19,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,7211.54,2991.03,6772.01
2021-05-12 04:05:00 UTC,81.9.113.0,81.9.113.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,105.88,1617.25,1690.14
2021-05-12 04:10:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,114.01,1612.9,1313.49
2021-05-12 04:10:00 UTC,176.104.128.0,176.104.128.0/21,15774,RU,Joint Stock Company TransTeleCom,ORG-CJSC19-RIPE,4,3314.92,1931.75,2225.52
2021-05-12 04:10:00 UTC,2a00:1fa3:574::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,103.08,1062.7,394.53
2021-05-12 04:20:00 UTC,89.113.101.0,89.113.101.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,79.57,342.94,704.89
2021-05-12 04:55:00 UTC,2a00:1fa1:2b7::,2a00:1fa1::/33,29497,RU,MTS PJSC,ORG-ZM1-RIPE,4,3003.0,2329.19,2423.26
2021-05-12 05:30:00 UTC,2a00:1fa3:507::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,106.27,846.5,1748.25
