datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-05-08 04:10:00 UTC,45.137.112.0,45.137.112.0/24,205638,RU,Tinkoff Bank JSC,ORG-TBJ1-RIPE,4,2145.92,2678.57,2495.84
2021-05-08 05:40:00 UTC,31.173.87.0,31.173.80.0/21,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,117.0,3916.45,4366.81
2021-05-08 05:40:00 UTC,2a00:1370:8117::,2a00:1370::/32,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,4511.28,4285.71,5016.72
2021-05-08 05:40:00 UTC,2a00:1370:8117::,2a00:1370::/32,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,7556.68,18987.34,36585.37
2021-05-08 05:40:00 UTC,2a00:1370:8117::,2a00:1370::/32,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,12048.19,37037.04,37500.0
2021-05-08 07:40:00 UTC,178.162.43.0,178.162.0.0/18,20807,RU,"JSC ""ER-Telecom Holding""",ORG-WCSP1-RIPE,4,4846.53,3952.57,5000.0
2021-05-08 08:15:00 UTC,91.193.178.0,91.193.176.0/22,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,111.22,1445.09,1170.96
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,5181.35,2608.7,5836.58
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,10791.37,12195.12,12145.75
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,11278.2,11406.84,11152.42
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,11406.84,10000.0,13824.88
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,12552.3,12195.12,9463.72
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,12605.04,12048.19,13698.63
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,12820.51,11070.11,11363.64
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,12931.03,12244.9,11811.02
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,15000.0,13333.33,12396.69
2021-05-08 09:20:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,15306.12,13953.49,12820.51
2021-05-08 09:25:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,11194.03,12931.03,12295.08
2021-05-08 09:25:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,12658.23,12244.9,12244.9
2021-05-08 09:25:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,13333.33,12048.19,12396.69
2021-05-08 09:25:00 UTC,92.255.136.0,92.255.136.0/24,12768,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,13824.88,12605.04,12396.69
2021-05-08 10:05:00 UTC,2a00:1fa0:4677::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,109.95,4255.32,5628.52
2021-05-08 10:45:00 UTC,62.118.139.0,62.118.128.0/19,62347,RU,MTS PJSC,ORG-ZM1-RIPE,4,81.85,4172.46,4966.89
2021-05-08 10:45:00 UTC,185.159.157.0,185.159.157.0/24,209103,CH,ProtonVPN AG,ORG-PA891-RIPE,4,5217.39,4087.19,4207.57
2021-05-08 10:45:00 UTC,185.211.158.0,185.211.158.0/24,205638,RU,Tinkoff Bank JSC,ORG-TBJ1-RIPE,4,467.44,467.58,774.79
2021-05-08 11:00:00 UTC,194.190.25.0,194.190.25.0/24,49925,RU,LLC South Networks,ORG-SN145-RIPE,4,3821.66,6224.07,4297.99
2021-05-08 11:20:00 UTC,94.245.135.0,94.245.134.0/23,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,62.77,2331.0,2705.14
2021-05-08 12:40:00 UTC,94.181.54.0,94.181.48.0/21,21353,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,1892.74,1243.78,2401.92
2021-05-08 12:40:00 UTC,94.181.54.0,94.181.48.0/21,21353,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,4405.29,4341.53,4360.47
2021-05-08 12:40:00 UTC,94.181.54.0,94.181.48.0/21,21353,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,7537.69,11857.71,14018.69
2021-05-08 12:40:00 UTC,94.181.54.0,94.181.48.0/21,21353,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,10869.57,10344.83,3880.98
2021-05-08 13:10:00 UTC,185.79.101.0,185.79.101.0/24,202173,RU,MaximaTelecom JSC,ORG-MAX2-RIPE,4,3658.54,2599.65,4792.33
2021-05-08 13:10:00 UTC,185.79.101.0,185.79.101.0/24,202173,RU,MaximaTelecom JSC,ORG-MAX2-RIPE,4,10909.09,9174.31,7556.68
2021-05-08 13:10:00 UTC,2a00:1fa0:473::,2a00:1fa0::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,103.24,5660.38,5825.24
