datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-03-19 00:00:00 UTC,89.113.98.0,89.113.98.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,102.87,4950.5,4792.33
2021-03-19 00:00:00 UTC,176.106.154.0,176.106.144.0/20,48494,CZ,BUKO LTD,ORG-BL74-RIPE,4,7425.74,8021.39,8021.39
2021-03-19 00:05:00 UTC,89.113.101.0,89.113.101.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,120.25,2321.98,2044.99
2021-03-19 00:05:00 UTC,213.221.12.0,213.221.12.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,110.72,1585.62,1613.77
2021-03-19 00:05:00 UTC,2a00:1fa3:56f::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,1233.05,895.52,1231.53
2021-03-19 00:05:00 UTC,2a00:1fa3:57f::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,1376.15,1690.14,1250.52
2021-03-19 00:10:00 UTC,37.29.41.0,37.29.41.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,119.63,1635.77,1886.79
2021-03-19 00:10:00 UTC,2001:67c:2660::,2001:67c:2660::/48,205016,NL,HERN Labs AB,ORG-HLA24-RIPE,4,1714.29,1684.45,1903.55
2021-03-19 00:20:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,103.2,1617.25,1758.5
2021-03-19 00:20:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,2120.14,1898.73,2271.01
2021-03-19 00:20:00 UTC,188.162.239.0,188.162.239.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,865.8,750.75,1022.49
2021-03-19 00:20:00 UTC,188.162.239.0,188.162.239.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,3073.77,911.02,1083.03
2021-03-19 00:25:00 UTC,85.26.241.0,85.26.241.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,1202.4,1057.83,1102.13
2021-03-19 00:25:00 UTC,176.59.135.0,176.59.128.0/19,41330,RU,T2 Mobile LLC,ORG-MCC1-RIPE,4,102.01,1058.95,1660.21
2021-03-19 00:25:00 UTC,2001:470:28::,2001:470::/32,6939,US,Hurricane Electric LLC,HURC-ARIN,4,6637.17,6944.44,14018.69
2021-03-19 00:25:00 UTC,2001:470:28::,2001:470::/32,6939,US,Hurricane Electric LLC,HURC-ARIN,4,25862.07,21582.73,20408.16
2021-03-19 00:35:00 UTC,37.29.40.0,37.29.40.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,98.56,1222.0,1171.88
2021-03-19 00:35:00 UTC,37.29.88.0,37.29.88.0/24,31133,RU,PJSC MegaFon,ORG-OM1-RIPE,4,99.53,2238.81,1935.48
2021-03-19 00:35:00 UTC,87.226.213.0,87.226.128.0/17,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,1046.39,928.51,1051.89
2021-03-19 00:40:00 UTC,37.21.159.0,37.21.128.0/18,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,3754.69,4189.94,4103.97
2021-03-19 00:40:00 UTC,89.113.142.0,89.113.136.0/21,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,119.02,2369.67,2516.78
2021-03-19 00:40:00 UTC,2a00:1fa3:545::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,113.07,231.07,691.56
