datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-03-28 00:00:00 UTC,77.238.150.0,77.238.144.0/21,34550,RU,LLC Intercon,ORG-LI109-RIPE,4,8196.72,6896.55,8086.25
2021-03-28 00:15:00 UTC,5.187.69.0,5.187.69.0/24,44604,RU,Svyaz-Telecom Ltd.,ORG-SL169-RIPE,4,7594.94,8955.22,7246.38
2021-03-28 00:25:00 UTC,89.208.121.0,89.208.120.0/23,42569,RU,PSK-SET LLC,ORG-PL33-RIPE,4,82.55,11857.71,17441.86
2021-03-28 00:55:00 UTC,46.242.58.0,46.242.0.0/17,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,9836.07,4761.9,6451.61
2021-03-28 00:55:00 UTC,46.242.58.0,46.242.0.0/17,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,25862.07,11235.96,8670.52
2021-03-28 00:55:00 UTC,95.217.238.0,95.217.0.0/16,24940,DE,Hetzner Online GmbH,ORG-HOA1-RIPE,4,5154.64,4587.16,4155.12
2021-03-28 00:55:00 UTC,95.217.238.0,95.217.0.0/16,24940,DE,Hetzner Online GmbH,ORG-HOA1-RIPE,4,16853.93,5424.95,9933.77
2021-03-28 01:40:00 UTC,86.102.36.0,86.102.32.0/20,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,1794.26,1213.1,1224.99
2021-03-28 02:00:00 UTC,31.134.191.0,31.134.128.0/18,42668,RU,Nevalink LTD,ORG-NL83-RIPE,4,461.96,366.03,841.04
2021-03-28 02:35:00 UTC,91.195.99.0,91.195.98.0/23,9009,GB,M247 Ltd,ORG-GL37-RIPE,4,3401.36,3802.28,4219.41
2021-03-28 02:40:00 UTC,46.191.232.0,46.191.232.0/23,24955,RU,"JSC ""Ufanet""",ORG-ZS2-RIPE,4,107.51,4958.68,5199.31
2021-03-28 02:55:00 UTC,195.49.149.0,195.49.148.0/22,29074,UA,FAUST ISP LTD.,ORG-FL95-RIPE,4,9202.45,6024.1,8086.25
2021-03-28 03:10:00 UTC,5.167.173.0,5.167.172.0/22,41727,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,105.93,4504.5,4942.34
2021-03-28 03:10:00 UTC,5.167.173.0,5.167.172.0/22,41727,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,1990.71,16483.52,16574.59
2021-03-28 03:50:00 UTC,2a02:17d0:4a6::,2a02:17d0::/32,12668,RU,"LLC ""KomTehCentr""",ORG-EP3-RIPE,4,8620.69,9345.79,9146.34
2021-03-28 04:05:00 UTC,2001:67c:2660::,2001:67c:2660::/48,205016,NL,HERN Labs AB,ORG-HLA24-RIPE,4,3492.43,3325.94,3768.84
2021-03-28 04:25:00 UTC,176.96.76.0,176.96.72.0/21,44487,UA,Jamer Ltd,ORG-JN8-RIPE,4,3378.38,3424.66,5172.41
2021-03-28 04:35:00 UTC,89.113.101.0,89.113.101.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,114.61,1469.87,1190.0
2021-03-28 04:40:00 UTC,5.165.78.0,5.165.76.0/22,50542,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,120.44,7500.0,3464.2
2021-03-28 05:00:00 UTC,109.94.181.0,109.94.180.0/23,44895,RU,MTS PJSC,ORG-ZM1-RIPE,4,129.16,6224.07,6060.61
2021-03-28 05:15:00 UTC,94.25.169.0,94.25.168.0/21,25159,RU,PJSC MegaFon,ORG-OM1-RIPE,4,106.37,3452.24,3663.0
2021-03-28 05:20:00 UTC,2a00:1fa2:84d5::,2a00:1fa2:8000::/33,28884,RU,MTS PJSC,ORG-ZM1-RIPE,4,112.64,3048.78,3363.23
2021-03-28 05:25:00 UTC,37.230.207.0,37.230.206.0/23,48558,RU,M-Line Ltd.,ORG-ML498-RIPE,4,14634.15,8379.89,9933.77
