datetime_rounded,anonymized_ip,subnet,asn,as_country,as_organization,as_organization_iden,version,test_result,control_result,control_taco_result
2021-03-15 00:00:00 UTC,178.70.207.0,178.70.0.0/15,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,9523.81,6072.87,7462.69
2021-03-15 00:00:00 UTC,188.162.65.0,188.162.64.0/23,31213,RU,PJSC MegaFon,ORG-OM1-RIPE,4,104.5,4354.14,5136.99
2021-03-15 00:00:00 UTC,2001:a61:51ef::,2001:a60::/29,8767,DE,M-net Telekommunikations GmbH,ORG-MTG1-RIPE,4,4823.15,4518.07,4709.58
2021-03-15 00:00:00 UTC,2001:a61:51ef::,2001:a60::/29,8767,DE,M-net Telekommunikations GmbH,ORG-MTG1-RIPE,4,6172.84,4991.68,3250.27
2021-03-15 00:00:00 UTC,2001:a61:51ef::,2001:a60::/29,8767,DE,M-net Telekommunikations GmbH,ORG-MTG1-RIPE,4,6681.51,3444.32,3694.58
2021-03-15 00:05:00 UTC,77.34.150.0,77.34.150.0/23,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,1885.61,1257.86,1272.8
2021-03-15 00:05:00 UTC,77.41.190.0,77.41.190.0/24,16345,RU,"Public Joint Stock Company ""Vimpel-Communications""",ORG-JA8-RIPE,4,1663.89,1148.55,872.09
2021-03-15 00:05:00 UTC,91.233.247.0,91.233.247.0/24,57637,RU,Government of the Khabarovsk Krai,ORG-GOTK1-RIPE,4,6000.0,1719.2,1602.56
2021-03-15 00:05:00 UTC,2a00:1fa3:562::,2a00:1fa3::/33,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,111.19,1042.75,939.26
2021-03-15 00:10:00 UTC,5.167.237.0,5.167.236.0/22,51604,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,9433.96,8333.33,5291.01
2021-03-15 00:10:00 UTC,5.167.237.0,5.167.236.0/22,51604,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,23622.05,15306.12,15957.45
2021-03-15 00:10:00 UTC,80.83.236.0,80.83.236.0/24,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,112.85,444.84,865.05
2021-03-15 00:10:00 UTC,80.83.236.0,80.83.236.0/24,8359,RU,MTS PJSC,ORG-ZM1-RIPE,4,113.33,1389.53,1338.69
2021-03-15 00:10:00 UTC,194.1.240.0,194.1.240.0/24,57898,RU,DNS Retail Ltd.,ORG-DNSS1-RIPE,4,1512.86,2345.58,2269.29
2021-03-15 00:15:00 UTC,46.181.97.0,46.180.0.0/15,39927,RU,E-Light-Telecom Ltd.,ORG-EA385-RIPE,4,2793.3,3374.58,2497.92
2021-03-15 00:15:00 UTC,46.181.97.0,46.180.0.0/15,39927,RU,E-Light-Telecom Ltd.,ORG-EA385-RIPE,4,5128.21,7317.07,5514.71
2021-03-15 00:20:00 UTC,37.204.49.0,37.204.0.0/16,42610,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,11811.02,15957.45,22058.82
2021-03-15 00:25:00 UTC,5.149.250.0,5.149.250.0/23,61046,BG,HZ Hosting Ltd,ORG-FNL9-RIPE,4,1271.19,596.42,699.79
2021-03-15 00:25:00 UTC,37.192.125.0,37.192.0.0/16,31200,RU,Novotelecom Ltd,ORG-NL9-RIPE,4,97.2,3764.12,1507.54
2021-03-15 00:25:00 UTC,94.245.129.0,94.245.128.0/23,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,90.67,588.35,123.58
2021-03-15 00:25:00 UTC,95.25.70.0,95.24.0.0/15,8402,RU,"PJSC ""Vimpelcom""",ORG-CTAM1-RIPE,4,7299.27,5660.38,6382.98
2021-03-15 00:25:00 UTC,95.165.153.0,95.165.0.0/16,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,2590.67,14563.11,8403.36
2021-03-15 00:25:00 UTC,178.234.49.0,178.234.48.0/22,12389,RU,PJSC Rostelecom,ORG-JR8-RIPE,4,131.12,5050.51,4983.39
2021-03-15 00:30:00 UTC,95.165.153.0,95.165.0.0/16,25513,RU,PJSC Moscow city telephone network,ORG-OMCT1-RIPE,4,7936.51,40000.0,38461.54
2021-03-15 00:30:00 UTC,188.186.28.0,188.186.28.0/22,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,107.54,11904.76,11718.75
2021-03-15 00:30:00 UTC,188.186.28.0,188.186.28.0/22,41682,RU,"JSC ""ER-Telecom Holding""",ORG-RA21-RIPE,4,110.08,6681.51,6912.44
